index,year,roster_url,schedule_url,team_key
314,1994,https://www.basketball-reference.com/teams/DEN/1994.html,https://www.basketball-reference.com/teams/DEN/1994_games.html,DENVER NUGGETS
315,1995,https://www.basketball-reference.com/teams/DEN/1995.html,https://www.basketball-reference.com/teams/DEN/1995_games.html,DENVER NUGGETS
316,1996,https://www.basketball-reference.com/teams/DEN/1996.html,https://www.basketball-reference.com/teams/DEN/1996_games.html,DENVER NUGGETS
317,1997,https://www.basketball-reference.com/teams/DEN/1997.html,https://www.basketball-reference.com/teams/DEN/1997_games.html,DENVER NUGGETS
318,1998,https://www.basketball-reference.com/teams/DEN/1998.html,https://www.basketball-reference.com/teams/DEN/1998_games.html,DENVER NUGGETS
319,1999,https://www.basketball-reference.com/teams/DEN/1999.html,https://www.basketball-reference.com/teams/DEN/1999_games.html,DENVER NUGGETS
320,2000,https://www.basketball-reference.com/teams/DEN/2000.html,https://www.basketball-reference.com/teams/DEN/2000_games.html,DENVER NUGGETS
321,2001,https://www.basketball-reference.com/teams/DEN/2001.html,https://www.basketball-reference.com/teams/DEN/2001_games.html,DENVER NUGGETS
322,2002,https://www.basketball-reference.com/teams/DEN/2002.html,https://www.basketball-reference.com/teams/DEN/2002_games.html,DENVER NUGGETS
323,2003,https://www.basketball-reference.com/teams/DEN/2003.html,https://www.basketball-reference.com/teams/DEN/2003_games.html,DENVER NUGGETS
324,2004,https://www.basketball-reference.com/teams/DEN/2004.html,https://www.basketball-reference.com/teams/DEN/2004_games.html,DENVER NUGGETS
325,2005,https://www.basketball-reference.com/teams/DEN/2005.html,https://www.basketball-reference.com/teams/DEN/2005_games.html,DENVER NUGGETS
326,2006,https://www.basketball-reference.com/teams/DEN/2006.html,https://www.basketball-reference.com/teams/DEN/2006_games.html,DENVER NUGGETS
327,2007,https://www.basketball-reference.com/teams/DEN/2007.html,https://www.basketball-reference.com/teams/DEN/2007_games.html,DENVER NUGGETS
328,2008,https://www.basketball-reference.com/teams/DEN/2008.html,https://www.basketball-reference.com/teams/DEN/2008_games.html,DENVER NUGGETS
329,2009,https://www.basketball-reference.com/teams/DEN/2009.html,https://www.basketball-reference.com/teams/DEN/2009_games.html,DENVER NUGGETS
330,2010,https://www.basketball-reference.com/teams/DEN/2010.html,https://www.basketball-reference.com/teams/DEN/2010_games.html,DENVER NUGGETS
331,2011,https://www.basketball-reference.com/teams/DEN/2011.html,https://www.basketball-reference.com/teams/DEN/2011_games.html,DENVER NUGGETS
332,2012,https://www.basketball-reference.com/teams/DEN/2012.html,https://www.basketball-reference.com/teams/DEN/2012_games.html,DENVER NUGGETS
333,2013,https://www.basketball-reference.com/teams/DEN/2013.html,https://www.basketball-reference.com/teams/DEN/2013_games.html,DENVER NUGGETS
334,2014,https://www.basketball-reference.com/teams/DEN/2014.html,https://www.basketball-reference.com/teams/DEN/2014_games.html,DENVER NUGGETS
335,2015,https://www.basketball-reference.com/teams/DEN/2015.html,https://www.basketball-reference.com/teams/DEN/2015_games.html,DENVER NUGGETS
336,2016,https://www.basketball-reference.com/teams/DEN/2016.html,https://www.basketball-reference.com/teams/DEN/2016_games.html,DENVER NUGGETS
337,2017,https://www.basketball-reference.com/teams/DEN/2017.html,https://www.basketball-reference.com/teams/DEN/2017_games.html,DENVER NUGGETS
338,2018,https://www.basketball-reference.com/teams/DEN/2018.html,https://www.basketball-reference.com/teams/DEN/2018_games.html,DENVER NUGGETS
339,2019,https://www.basketball-reference.com/teams/DEN/2019.html,https://www.basketball-reference.com/teams/DEN/2019_games.html,DENVER NUGGETS
340,2020,https://www.basketball-reference.com/teams/DEN/2020.html,https://www.basketball-reference.com/teams/DEN/2020_games.html,DENVER NUGGETS
341,2021,https://www.basketball-reference.com/teams/DEN/2021.html,https://www.basketball-reference.com/teams/DEN/2021_games.html,DENVER NUGGETS
342,2022,https://www.basketball-reference.com/teams/DEN/2022.html,https://www.basketball-reference.com/teams/DEN/2022_games.html,DENVER NUGGETS
343,1977,https://www.basketball-reference.com/teams/DET/1977.html,https://www.basketball-reference.com/teams/DET/1977_games.html,DETROIT PISTONS
344,1978,https://www.basketball-reference.com/teams/DET/1978.html,https://www.basketball-reference.com/teams/DET/1978_games.html,DETROIT PISTONS
345,1979,https://www.basketball-reference.com/teams/DET/1979.html,https://www.basketball-reference.com/teams/DET/1979_games.html,DETROIT PISTONS
346,1980,https://www.basketball-reference.com/teams/DET/1980.html,https://www.basketball-reference.com/teams/DET/1980_games.html,DETROIT PISTONS
347,1981,https://www.basketball-reference.com/teams/DET/1981.html,https://www.basketball-reference.com/teams/DET/1981_games.html,DETROIT PISTONS
348,1982,https://www.basketball-reference.com/teams/DET/1982.html,https://www.basketball-reference.com/teams/DET/1982_games.html,DETROIT PISTONS
349,1983,https://www.basketball-reference.com/teams/DET/1983.html,https://www.basketball-reference.com/teams/DET/1983_games.html,DETROIT PISTONS
350,1984,https://www.basketball-reference.com/teams/DET/1984.html,https://www.basketball-reference.com/teams/DET/1984_games.html,DETROIT PISTONS
351,1985,https://www.basketball-reference.com/teams/DET/1985.html,https://www.basketball-reference.com/teams/DET/1985_games.html,DETROIT PISTONS
352,1986,https://www.basketball-reference.com/teams/DET/1986.html,https://www.basketball-reference.com/teams/DET/1986_games.html,DETROIT PISTONS
353,1987,https://www.basketball-reference.com/teams/DET/1987.html,https://www.basketball-reference.com/teams/DET/1987_games.html,DETROIT PISTONS
354,1988,https://www.basketball-reference.com/teams/DET/1988.html,https://www.basketball-reference.com/teams/DET/1988_games.html,DETROIT PISTONS
355,1989,https://www.basketball-reference.com/teams/DET/1989.html,https://www.basketball-reference.com/teams/DET/1989_games.html,DETROIT PISTONS
356,1990,https://www.basketball-reference.com/teams/DET/1990.html,https://www.basketball-reference.com/teams/DET/1990_games.html,DETROIT PISTONS
357,1991,https://www.basketball-reference.com/teams/DET/1991.html,https://www.basketball-reference.com/teams/DET/1991_games.html,DETROIT PISTONS
358,1992,https://www.basketball-reference.com/teams/DET/1992.html,https://www.basketball-reference.com/teams/DET/1992_games.html,DETROIT PISTONS
359,1993,https://www.basketball-reference.com/teams/DET/1993.html,https://www.basketball-reference.com/teams/DET/1993_games.html,DETROIT PISTONS
360,1994,https://www.basketball-reference.com/teams/DET/1994.html,https://www.basketball-reference.com/teams/DET/1994_games.html,DETROIT PISTONS
361,1995,https://www.basketball-reference.com/teams/DET/1995.html,https://www.basketball-reference.com/teams/DET/1995_games.html,DETROIT PISTONS
362,1996,https://www.basketball-reference.com/teams/DET/1996.html,https://www.basketball-reference.com/teams/DET/1996_games.html,DETROIT PISTONS
363,1997,https://www.basketball-reference.com/teams/DET/1997.html,https://www.basketball-reference.com/teams/DET/1997_games.html,DETROIT PISTONS
364,1998,https://www.basketball-reference.com/teams/DET/1998.html,https://www.basketball-reference.com/teams/DET/1998_games.html,DETROIT PISTONS
365,1999,https://www.basketball-reference.com/teams/DET/1999.html,https://www.basketball-reference.com/teams/DET/1999_games.html,DETROIT PISTONS
366,2000,https://www.basketball-reference.com/teams/DET/2000.html,https://www.basketball-reference.com/teams/DET/2000_games.html,DETROIT PISTONS
367,2001,https://www.basketball-reference.com/teams/DET/2001.html,https://www.basketball-reference.com/teams/DET/2001_games.html,DETROIT PISTONS
368,2002,https://www.basketball-reference.com/teams/DET/2002.html,https://www.basketball-reference.com/teams/DET/2002_games.html,DETROIT PISTONS
369,2003,https://www.basketball-reference.com/teams/DET/2003.html,https://www.basketball-reference.com/teams/DET/2003_games.html,DETROIT PISTONS
370,2004,https://www.basketball-reference.com/teams/DET/2004.html,https://www.basketball-reference.com/teams/DET/2004_games.html,DETROIT PISTONS
371,2005,https://www.basketball-reference.com/teams/DET/2005.html,https://www.basketball-reference.com/teams/DET/2005_games.html,DETROIT PISTONS
372,2006,https://www.basketball-reference.com/teams/DET/2006.html,https://www.basketball-reference.com/teams/DET/2006_games.html,DETROIT PISTONS
373,2007,https://www.basketball-reference.com/teams/DET/2007.html,https://www.basketball-reference.com/teams/DET/2007_games.html,DETROIT PISTONS
374,2008,https://www.basketball-reference.com/teams/DET/2008.html,https://www.basketball-reference.com/teams/DET/2008_games.html,DETROIT PISTONS
375,2009,https://www.basketball-reference.com/teams/DET/2009.html,https://www.basketball-reference.com/teams/DET/2009_games.html,DETROIT PISTONS
376,2010,https://www.basketball-reference.com/teams/DET/2010.html,https://www.basketball-reference.com/teams/DET/2010_games.html,DETROIT PISTONS
377,2011,https://www.basketball-reference.com/teams/DET/2011.html,https://www.basketball-reference.com/teams/DET/2011_games.html,DETROIT PISTONS
378,2012,https://www.basketball-reference.com/teams/DET/2012.html,https://www.basketball-reference.com/teams/DET/2012_games.html,DETROIT PISTONS
379,2013,https://www.basketball-reference.com/teams/DET/2013.html,https://www.basketball-reference.com/teams/DET/2013_games.html,DETROIT PISTONS
380,2014,https://www.basketball-reference.com/teams/DET/2014.html,https://www.basketball-reference.com/teams/DET/2014_games.html,DETROIT PISTONS
381,2015,https://www.basketball-reference.com/teams/DET/2015.html,https://www.basketball-reference.com/teams/DET/2015_games.html,DETROIT PISTONS
382,2016,https://www.basketball-reference.com/teams/DET/2016.html,https://www.basketball-reference.com/teams/DET/2016_games.html,DETROIT PISTONS
383,2017,https://www.basketball-reference.com/teams/DET/2017.html,https://www.basketball-reference.com/teams/DET/2017_games.html,DETROIT PISTONS
384,2018,https://www.basketball-reference.com/teams/DET/2018.html,https://www.basketball-reference.com/teams/DET/2018_games.html,DETROIT PISTONS
385,2019,https://www.basketball-reference.com/teams/DET/2019.html,https://www.basketball-reference.com/teams/DET/2019_games.html,DETROIT PISTONS
386,2020,https://www.basketball-reference.com/teams/DET/2020.html,https://www.basketball-reference.com/teams/DET/2020_games.html,DETROIT PISTONS
387,2021,https://www.basketball-reference.com/teams/DET/2021.html,https://www.basketball-reference.com/teams/DET/2021_games.html,DETROIT PISTONS
388,2022,https://www.basketball-reference.com/teams/DET/2022.html,https://www.basketball-reference.com/teams/DET/2022_games.html,DETROIT PISTONS
389,1977,https://www.basketball-reference.com/teams/GSW/1977.html,https://www.basketball-reference.com/teams/GSW/1977_games.html,GOLDEN STATE WARRIORS
390,1978,https://www.basketball-reference.com/teams/GSW/1978.html,https://www.basketball-reference.com/teams/GSW/1978_games.html,GOLDEN STATE WARRIORS
391,1979,https://www.basketball-reference.com/teams/GSW/1979.html,https://www.basketball-reference.com/teams/GSW/1979_games.html,GOLDEN STATE WARRIORS
392,1980,https://www.basketball-reference.com/teams/GSW/1980.html,https://www.basketball-reference.com/teams/GSW/1980_games.html,GOLDEN STATE WARRIORS
393,1981,https://www.basketball-reference.com/teams/GSW/1981.html,https://www.basketball-reference.com/teams/GSW/1981_games.html,GOLDEN STATE WARRIORS
394,1982,https://www.basketball-reference.com/teams/GSW/1982.html,https://www.basketball-reference.com/teams/GSW/1982_games.html,GOLDEN STATE WARRIORS
395,1983,https://www.basketball-reference.com/teams/GSW/1983.html,https://www.basketball-reference.com/teams/GSW/1983_games.html,GOLDEN STATE WARRIORS
396,1984,https://www.basketball-reference.com/teams/GSW/1984.html,https://www.basketball-reference.com/teams/GSW/1984_games.html,GOLDEN STATE WARRIORS
397,1985,https://www.basketball-reference.com/teams/GSW/1985.html,https://www.basketball-reference.com/teams/GSW/1985_games.html,GOLDEN STATE WARRIORS
398,1986,https://www.basketball-reference.com/teams/GSW/1986.html,https://www.basketball-reference.com/teams/GSW/1986_games.html,GOLDEN STATE WARRIORS
399,1987,https://www.basketball-reference.com/teams/GSW/1987.html,https://www.basketball-reference.com/teams/GSW/1987_games.html,GOLDEN STATE WARRIORS
400,1988,https://www.basketball-reference.com/teams/GSW/1988.html,https://www.basketball-reference.com/teams/GSW/1988_games.html,GOLDEN STATE WARRIORS
401,1989,https://www.basketball-reference.com/teams/GSW/1989.html,https://www.basketball-reference.com/teams/GSW/1989_games.html,GOLDEN STATE WARRIORS
402,1990,https://www.basketball-reference.com/teams/GSW/1990.html,https://www.basketball-reference.com/teams/GSW/1990_games.html,GOLDEN STATE WARRIORS
403,1991,https://www.basketball-reference.com/teams/GSW/1991.html,https://www.basketball-reference.com/teams/GSW/1991_games.html,GOLDEN STATE WARRIORS
404,1992,https://www.basketball-reference.com/teams/GSW/1992.html,https://www.basketball-reference.com/teams/GSW/1992_games.html,GOLDEN STATE WARRIORS
405,1993,https://www.basketball-reference.com/teams/GSW/1993.html,https://www.basketball-reference.com/teams/GSW/1993_games.html,GOLDEN STATE WARRIORS
406,1994,https://www.basketball-reference.com/teams/GSW/1994.html,https://www.basketball-reference.com/teams/GSW/1994_games.html,GOLDEN STATE WARRIORS
407,1995,https://www.basketball-reference.com/teams/GSW/1995.html,https://www.basketball-reference.com/teams/GSW/1995_games.html,GOLDEN STATE WARRIORS
408,1996,https://www.basketball-reference.com/teams/GSW/1996.html,https://www.basketball-reference.com/teams/GSW/1996_games.html,GOLDEN STATE WARRIORS
409,1997,https://www.basketball-reference.com/teams/GSW/1997.html,https://www.basketball-reference.com/teams/GSW/1997_games.html,GOLDEN STATE WARRIORS
410,1998,https://www.basketball-reference.com/teams/GSW/1998.html,https://www.basketball-reference.com/teams/GSW/1998_games.html,GOLDEN STATE WARRIORS
411,1999,https://www.basketball-reference.com/teams/GSW/1999.html,https://www.basketball-reference.com/teams/GSW/1999_games.html,GOLDEN STATE WARRIORS
412,2000,https://www.basketball-reference.com/teams/GSW/2000.html,https://www.basketball-reference.com/teams/GSW/2000_games.html,GOLDEN STATE WARRIORS
413,2001,https://www.basketball-reference.com/teams/GSW/2001.html,https://www.basketball-reference.com/teams/GSW/2001_games.html,GOLDEN STATE WARRIORS
414,2002,https://www.basketball-reference.com/teams/GSW/2002.html,https://www.basketball-reference.com/teams/GSW/2002_games.html,GOLDEN STATE WARRIORS
415,2003,https://www.basketball-reference.com/teams/GSW/2003.html,https://www.basketball-reference.com/teams/GSW/2003_games.html,GOLDEN STATE WARRIORS
416,2004,https://www.basketball-reference.com/teams/GSW/2004.html,https://www.basketball-reference.com/teams/GSW/2004_games.html,GOLDEN STATE WARRIORS
417,2005,https://www.basketball-reference.com/teams/GSW/2005.html,https://www.basketball-reference.com/teams/GSW/2005_games.html,GOLDEN STATE WARRIORS
418,2006,https://www.basketball-reference.com/teams/GSW/2006.html,https://www.basketball-reference.com/teams/GSW/2006_games.html,GOLDEN STATE WARRIORS
419,2007,https://www.basketball-reference.com/teams/GSW/2007.html,https://www.basketball-reference.com/teams/GSW/2007_games.html,GOLDEN STATE WARRIORS
420,2008,https://www.basketball-reference.com/teams/GSW/2008.html,https://www.basketball-reference.com/teams/GSW/2008_games.html,GOLDEN STATE WARRIORS
421,2009,https://www.basketball-reference.com/teams/GSW/2009.html,https://www.basketball-reference.com/teams/GSW/2009_games.html,GOLDEN STATE WARRIORS
422,2010,https://www.basketball-reference.com/teams/GSW/2010.html,https://www.basketball-reference.com/teams/GSW/2010_games.html,GOLDEN STATE WARRIORS
423,2011,https://www.basketball-reference.com/teams/GSW/2011.html,https://www.basketball-reference.com/teams/GSW/2011_games.html,GOLDEN STATE WARRIORS
424,2012,https://www.basketball-reference.com/teams/GSW/2012.html,https://www.basketball-reference.com/teams/GSW/2012_games.html,GOLDEN STATE WARRIORS
425,2013,https://www.basketball-reference.com/teams/GSW/2013.html,https://www.basketball-reference.com/teams/GSW/2013_games.html,GOLDEN STATE WARRIORS
426,2014,https://www.basketball-reference.com/teams/GSW/2014.html,https://www.basketball-reference.com/teams/GSW/2014_games.html,GOLDEN STATE WARRIORS
427,2015,https://www.basketball-reference.com/teams/GSW/2015.html,https://www.basketball-reference.com/teams/GSW/2015_games.html,GOLDEN STATE WARRIORS
428,2016,https://www.basketball-reference.com/teams/GSW/2016.html,https://www.basketball-reference.com/teams/GSW/2016_games.html,GOLDEN STATE WARRIORS
429,2017,https://www.basketball-reference.com/teams/GSW/2017.html,https://www.basketball-reference.com/teams/GSW/2017_games.html,GOLDEN STATE WARRIORS
430,2018,https://www.basketball-reference.com/teams/GSW/2018.html,https://www.basketball-reference.com/teams/GSW/2018_games.html,GOLDEN STATE WARRIORS
431,2019,https://www.basketball-reference.com/teams/GSW/2019.html,https://www.basketball-reference.com/teams/GSW/2019_games.html,GOLDEN STATE WARRIORS
432,2020,https://www.basketball-reference.com/teams/GSW/2020.html,https://www.basketball-reference.com/teams/GSW/2020_games.html,GOLDEN STATE WARRIORS
433,2021,https://www.basketball-reference.com/teams/GSW/2021.html,https://www.basketball-reference.com/teams/GSW/2021_games.html,GOLDEN STATE WARRIORS
434,2022,https://www.basketball-reference.com/teams/GSW/2022.html,https://www.basketball-reference.com/teams/GSW/2022_games.html,GOLDEN STATE WARRIORS
435,1977,https://www.basketball-reference.com/teams/HOU/1977.html,https://www.basketball-reference.com/teams/HOU/1977_games.html,HOUSTON ROCKETS
436,1978,https://www.basketball-reference.com/teams/HOU/1978.html,https://www.basketball-reference.com/teams/HOU/1978_games.html,HOUSTON ROCKETS
437,1979,https://www.basketball-reference.com/teams/HOU/1979.html,https://www.basketball-reference.com/teams/HOU/1979_games.html,HOUSTON ROCKETS
438,1980,https://www.basketball-reference.com/teams/HOU/1980.html,https://www.basketball-reference.com/teams/HOU/1980_games.html,HOUSTON ROCKETS
439,1981,https://www.basketball-reference.com/teams/HOU/1981.html,https://www.basketball-reference.com/teams/HOU/1981_games.html,HOUSTON ROCKETS
440,1982,https://www.basketball-reference.com/teams/HOU/1982.html,https://www.basketball-reference.com/teams/HOU/1982_games.html,HOUSTON ROCKETS
441,1983,https://www.basketball-reference.com/teams/HOU/1983.html,https://www.basketball-reference.com/teams/HOU/1983_games.html,HOUSTON ROCKETS
442,1984,https://www.basketball-reference.com/teams/HOU/1984.html,https://www.basketball-reference.com/teams/HOU/1984_games.html,HOUSTON ROCKETS
443,1985,https://www.basketball-reference.com/teams/HOU/1985.html,https://www.basketball-reference.com/teams/HOU/1985_games.html,HOUSTON ROCKETS
444,1986,https://www.basketball-reference.com/teams/HOU/1986.html,https://www.basketball-reference.com/teams/HOU/1986_games.html,HOUSTON ROCKETS
445,1987,https://www.basketball-reference.com/teams/HOU/1987.html,https://www.basketball-reference.com/teams/HOU/1987_games.html,HOUSTON ROCKETS
446,1988,https://www.basketball-reference.com/teams/HOU/1988.html,https://www.basketball-reference.com/teams/HOU/1988_games.html,HOUSTON ROCKETS
447,1989,https://www.basketball-reference.com/teams/HOU/1989.html,https://www.basketball-reference.com/teams/HOU/1989_games.html,HOUSTON ROCKETS
448,1990,https://www.basketball-reference.com/teams/HOU/1990.html,https://www.basketball-reference.com/teams/HOU/1990_games.html,HOUSTON ROCKETS
449,1991,https://www.basketball-reference.com/teams/HOU/1991.html,https://www.basketball-reference.com/teams/HOU/1991_games.html,HOUSTON ROCKETS
450,1992,https://www.basketball-reference.com/teams/HOU/1992.html,https://www.basketball-reference.com/teams/HOU/1992_games.html,HOUSTON ROCKETS
451,1993,https://www.basketball-reference.com/teams/HOU/1993.html,https://www.basketball-reference.com/teams/HOU/1993_games.html,HOUSTON ROCKETS
452,1994,https://www.basketball-reference.com/teams/HOU/1994.html,https://www.basketball-reference.com/teams/HOU/1994_games.html,HOUSTON ROCKETS
453,1995,https://www.basketball-reference.com/teams/HOU/1995.html,https://www.basketball-reference.com/teams/HOU/1995_games.html,HOUSTON ROCKETS
454,1996,https://www.basketball-reference.com/teams/HOU/1996.html,https://www.basketball-reference.com/teams/HOU/1996_games.html,HOUSTON ROCKETS
455,1997,https://www.basketball-reference.com/teams/HOU/1997.html,https://www.basketball-reference.com/teams/HOU/1997_games.html,HOUSTON ROCKETS
456,1998,https://www.basketball-reference.com/teams/HOU/1998.html,https://www.basketball-reference.com/teams/HOU/1998_games.html,HOUSTON ROCKETS
457,1999,https://www.basketball-reference.com/teams/HOU/1999.html,https://www.basketball-reference.com/teams/HOU/1999_games.html,HOUSTON ROCKETS
458,2000,https://www.basketball-reference.com/teams/HOU/2000.html,https://www.basketball-reference.com/teams/HOU/2000_games.html,HOUSTON ROCKETS
459,2001,https://www.basketball-reference.com/teams/HOU/2001.html,https://www.basketball-reference.com/teams/HOU/2001_games.html,HOUSTON ROCKETS
460,2002,https://www.basketball-reference.com/teams/HOU/2002.html,https://www.basketball-reference.com/teams/HOU/2002_games.html,HOUSTON ROCKETS
461,2003,https://www.basketball-reference.com/teams/HOU/2003.html,https://www.basketball-reference.com/teams/HOU/2003_games.html,HOUSTON ROCKETS
462,2004,https://www.basketball-reference.com/teams/HOU/2004.html,https://www.basketball-reference.com/teams/HOU/2004_games.html,HOUSTON ROCKETS
463,2005,https://www.basketball-reference.com/teams/HOU/2005.html,https://www.basketball-reference.com/teams/HOU/2005_games.html,HOUSTON ROCKETS
464,2006,https://www.basketball-reference.com/teams/HOU/2006.html,https://www.basketball-reference.com/teams/HOU/2006_games.html,HOUSTON ROCKETS
465,2007,https://www.basketball-reference.com/teams/HOU/2007.html,https://www.basketball-reference.com/teams/HOU/2007_games.html,HOUSTON ROCKETS
466,2008,https://www.basketball-reference.com/teams/HOU/2008.html,https://www.basketball-reference.com/teams/HOU/2008_games.html,HOUSTON ROCKETS
467,2009,https://www.basketball-reference.com/teams/HOU/2009.html,https://www.basketball-reference.com/teams/HOU/2009_games.html,HOUSTON ROCKETS
468,2010,https://www.basketball-reference.com/teams/HOU/2010.html,https://www.basketball-reference.com/teams/HOU/2010_games.html,HOUSTON ROCKETS
469,2011,https://www.basketball-reference.com/teams/HOU/2011.html,https://www.basketball-reference.com/teams/HOU/2011_games.html,HOUSTON ROCKETS
470,2012,https://www.basketball-reference.com/teams/HOU/2012.html,https://www.basketball-reference.com/teams/HOU/2012_games.html,HOUSTON ROCKETS
471,2013,https://www.basketball-reference.com/teams/HOU/2013.html,https://www.basketball-reference.com/teams/HOU/2013_games.html,HOUSTON ROCKETS
472,2014,https://www.basketball-reference.com/teams/HOU/2014.html,https://www.basketball-reference.com/teams/HOU/2014_games.html,HOUSTON ROCKETS
473,2015,https://www.basketball-reference.com/teams/HOU/2015.html,https://www.basketball-reference.com/teams/HOU/2015_games.html,HOUSTON ROCKETS
474,2016,https://www.basketball-reference.com/teams/HOU/2016.html,https://www.basketball-reference.com/teams/HOU/2016_games.html,HOUSTON ROCKETS
475,2017,https://www.basketball-reference.com/teams/HOU/2017.html,https://www.basketball-reference.com/teams/HOU/2017_games.html,HOUSTON ROCKETS
476,2018,https://www.basketball-reference.com/teams/HOU/2018.html,https://www.basketball-reference.com/teams/HOU/2018_games.html,HOUSTON ROCKETS
477,2019,https://www.basketball-reference.com/teams/HOU/2019.html,https://www.basketball-reference.com/teams/HOU/2019_games.html,HOUSTON ROCKETS
478,2020,https://www.basketball-reference.com/teams/HOU/2020.html,https://www.basketball-reference.com/teams/HOU/2020_games.html,HOUSTON ROCKETS
479,2021,https://www.basketball-reference.com/teams/HOU/2021.html,https://www.basketball-reference.com/teams/HOU/2021_games.html,HOUSTON ROCKETS
480,2022,https://www.basketball-reference.com/teams/HOU/2022.html,https://www.basketball-reference.com/teams/HOU/2022_games.html,HOUSTON ROCKETS
481,1977,https://www.basketball-reference.com/teams/IND/1977.html,https://www.basketball-reference.com/teams/IND/1977_games.html,INDIANA PACERS
482,1978,https://www.basketball-reference.com/teams/IND/1978.html,https://www.basketball-reference.com/teams/IND/1978_games.html,INDIANA PACERS
483,1979,https://www.basketball-reference.com/teams/IND/1979.html,https://www.basketball-reference.com/teams/IND/1979_games.html,INDIANA PACERS
484,1980,https://www.basketball-reference.com/teams/IND/1980.html,https://www.basketball-reference.com/teams/IND/1980_games.html,INDIANA PACERS
485,1981,https://www.basketball-reference.com/teams/IND/1981.html,https://www.basketball-reference.com/teams/IND/1981_games.html,INDIANA PACERS
486,1982,https://www.basketball-reference.com/teams/IND/1982.html,https://www.basketball-reference.com/teams/IND/1982_games.html,INDIANA PACERS
487,1983,https://www.basketball-reference.com/teams/IND/1983.html,https://www.basketball-reference.com/teams/IND/1983_games.html,INDIANA PACERS
488,1984,https://www.basketball-reference.com/teams/IND/1984.html,https://www.basketball-reference.com/teams/IND/1984_games.html,INDIANA PACERS
489,1985,https://www.basketball-reference.com/teams/IND/1985.html,https://www.basketball-reference.com/teams/IND/1985_games.html,INDIANA PACERS
490,1986,https://www.basketball-reference.com/teams/IND/1986.html,https://www.basketball-reference.com/teams/IND/1986_games.html,INDIANA PACERS
491,1987,https://www.basketball-reference.com/teams/IND/1987.html,https://www.basketball-reference.com/teams/IND/1987_games.html,INDIANA PACERS
492,1988,https://www.basketball-reference.com/teams/IND/1988.html,https://www.basketball-reference.com/teams/IND/1988_games.html,INDIANA PACERS
493,1989,https://www.basketball-reference.com/teams/IND/1989.html,https://www.basketball-reference.com/teams/IND/1989_games.html,INDIANA PACERS
494,1990,https://www.basketball-reference.com/teams/IND/1990.html,https://www.basketball-reference.com/teams/IND/1990_games.html,INDIANA PACERS
495,1991,https://www.basketball-reference.com/teams/IND/1991.html,https://www.basketball-reference.com/teams/IND/1991_games.html,INDIANA PACERS
496,1992,https://www.basketball-reference.com/teams/IND/1992.html,https://www.basketball-reference.com/teams/IND/1992_games.html,INDIANA PACERS
497,1993,https://www.basketball-reference.com/teams/IND/1993.html,https://www.basketball-reference.com/teams/IND/1993_games.html,INDIANA PACERS
498,1994,https://www.basketball-reference.com/teams/IND/1994.html,https://www.basketball-reference.com/teams/IND/1994_games.html,INDIANA PACERS
499,1995,https://www.basketball-reference.com/teams/IND/1995.html,https://www.basketball-reference.com/teams/IND/1995_games.html,INDIANA PACERS
500,1996,https://www.basketball-reference.com/teams/IND/1996.html,https://www.basketball-reference.com/teams/IND/1996_games.html,INDIANA PACERS
501,1997,https://www.basketball-reference.com/teams/IND/1997.html,https://www.basketball-reference.com/teams/IND/1997_games.html,INDIANA PACERS
502,1998,https://www.basketball-reference.com/teams/IND/1998.html,https://www.basketball-reference.com/teams/IND/1998_games.html,INDIANA PACERS
503,1999,https://www.basketball-reference.com/teams/IND/1999.html,https://www.basketball-reference.com/teams/IND/1999_games.html,INDIANA PACERS
504,2000,https://www.basketball-reference.com/teams/IND/2000.html,https://www.basketball-reference.com/teams/IND/2000_games.html,INDIANA PACERS
505,2001,https://www.basketball-reference.com/teams/IND/2001.html,https://www.basketball-reference.com/teams/IND/2001_games.html,INDIANA PACERS
506,2002,https://www.basketball-reference.com/teams/IND/2002.html,https://www.basketball-reference.com/teams/IND/2002_games.html,INDIANA PACERS
507,2003,https://www.basketball-reference.com/teams/IND/2003.html,https://www.basketball-reference.com/teams/IND/2003_games.html,INDIANA PACERS
508,2004,https://www.basketball-reference.com/teams/IND/2004.html,https://www.basketball-reference.com/teams/IND/2004_games.html,INDIANA PACERS
509,2005,https://www.basketball-reference.com/teams/IND/2005.html,https://www.basketball-reference.com/teams/IND/2005_games.html,INDIANA PACERS
510,2006,https://www.basketball-reference.com/teams/IND/2006.html,https://www.basketball-reference.com/teams/IND/2006_games.html,INDIANA PACERS
511,2007,https://www.basketball-reference.com/teams/IND/2007.html,https://www.basketball-reference.com/teams/IND/2007_games.html,INDIANA PACERS
512,2008,https://www.basketball-reference.com/teams/IND/2008.html,https://www.basketball-reference.com/teams/IND/2008_games.html,INDIANA PACERS
513,2009,https://www.basketball-reference.com/teams/IND/2009.html,https://www.basketball-reference.com/teams/IND/2009_games.html,INDIANA PACERS
514,2010,https://www.basketball-reference.com/teams/IND/2010.html,https://www.basketball-reference.com/teams/IND/2010_games.html,INDIANA PACERS
515,2011,https://www.basketball-reference.com/teams/IND/2011.html,https://www.basketball-reference.com/teams/IND/2011_games.html,INDIANA PACERS
516,2012,https://www.basketball-reference.com/teams/IND/2012.html,https://www.basketball-reference.com/teams/IND/2012_games.html,INDIANA PACERS
